Num_Acc,id_usager,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,com,jour,mois,an,hrmn,lum,agg,int,atm,col,lat,long,catr,circ,nbv,surf,infra,situ,vma,catv,obs,obsm,choc,manv,motor,pluie_mm,pluie_presence,pluie_cumul_3h,pluie_cumul_6h,pluie_cumul_24h,temperature,grav_label,grav_ord,grave,type_vehicule,eclairage,atm_groupe,chaussee_mouillee,type_route,type_collision,role,equipement,sexe_label,en_agglomeration,motif,age,age_groupe,date_acc,jour_semaine,weekend,heure,nuit,heure_groupe,log_pluie_3h,log_pluie_6h,log_pluie_24h,pluie_6h_classe
202400030195,203 917 362,155 728 585,B01,1,1,1,1,1970.0,4,1,8,-1,-1, -1,-1,97411,23,7,2024,12:10,1,2,1,1,3," -20,89696000","55,44340000",3,2,2,1,0,1,50,10,0,2,6,1,1,0.0,0,0.0,0.0,0.0,18.2,indemne,0,0,utilitaire,jour,normale,0,départementale,côté,conducteur,ceinture,homme,1,utilisation pro,54.0,50-65,2024-07-23,1,0,12,0,déjeuner,0.0,0.0,0.0,0 mm
202400030354,203 916 977,155 728 308,A01,1,1,1,1,1971.0,5,1,-1,-1,0,0,-1,97415,23,5,2024,15:45,1,1,1,1,3," -20,97784500","55,32938500",3,2,2,1,0,1,50,7,0,2,3,15,1,0.0,0,0.0,0.0,0.0,24.3,indemne,0,0,voiture,jour,normale,0,départementale,côté,conducteur,ceinture,homme,0,promenade,53.0,50-65,2024-05-23,3,0,15,0,après-midi,0.0,0.0,0.0,0 mm
202400030354,203 916 979,155 728 310,B01,1,1,3,1,1980.0,0,2,6,9,0,0,-1,97415,23,5,2024,15:45,1,1,1,1,3," -20,97784500","55,32938500",3,2,2,1,0,1,50,31,0,2,2,1,0,0.0,0,0.0,0.0,0.0,24.3,hospitalisé,2,1,2RM 50-125cm³,jour,normale,0,départementale,côté,conducteur,casque,homme,0,inconnu,44.0,35-50,2024-05-23,3,0,15,0,après-midi,0.0,0.0,0.0,0 mm
202400030492,203 916 614,155 728 062,A01,2,2,3,2,2001.0,5,2,6,-1,0,0,-1,97413,6,10,2024,14:15,1,2,1,1,7," -21,21497500","55,31482600",4,2,2,1,0,1,50,33,0,0,0,1,1,0.0,0,0.0,0.0,0.0,22.6,hospitalisé,2,1,2RM >125cm³,jour,normale,0,communale,sans collision,passager,casque,femme,1,promenade,23.0,18-25,2024-10-06,6,1,14,0,après-midi,0.0,0.0,0.0,0 mm
202400030492,203 916 615,155 728 062,A01,1,1,1,1,1986.0,5,2,6,-1,0,0,-1,97413,6,10,2024,14:15,1,2,1,1,7," -21,21497500","55,31482600",4,2,2,1,0,1,50,33,0,0,0,1,1,0.0,0,0.0,0.0,0.0,22.6,indemne,0,0,2RM >125cm³,jour,normale,0,communale,sans collision,conducteur,casque,homme,1,promenade,38.0,35-50,2024-10-06,6,1,14,0,après-midi,0.0,0.0,0.0,0 mm
202400030678,203 916 168,155 727 758,A01,1,1,4,1,1973.0,0,2,6,-1,-1, -1,-1,97416,22,6,2024,12:45,1,1,1,1,7," -21,27843000","55,48881000",4,2,0,1,0,1,30,30,0,0,7,1,1,0.0,0,0.0,0.0,0.0,,blessé léger,1,0,2RM ≤50cm³,jour,normale,0,communale,sans collision,conducteur,casque,homme,0,inconnu,51.0,50-65,2024-06-22,5,1,12,0,déjeuner,0.0,0.0,0.0,0 mm
202400030823,203 915 821,155 727 503,A01,1,1,1,2,1991.0,5,1,-1,-1,0,0,-1,97414,23,6,2024,08:30,1,2,1,1,3," -21,25763600","55,44140100",3,2,2,1,0,1,-1,7,0,2,6,1,1,0.0,0,0.0,0.0,0.0,,indemne,0,0,voiture,jour,normale,0,départementale,côté,conducteur,ceinture,femme,1,promenade,33.0,25-35,2024-06-23,6,1,8,0,pointe matin,0.0,0.0,0.0,0 mm
202400030823,203 915 822,155 727 504,B01,1,1,4,1,1998.0,5,2,-1,-1,0,0,-1,97414,23,6,2024,08:30,1,2,1,1,3," -21,25763600","55,44140100",3,2,2,1,0,1,-1,2,0,2,3,1,1,0.0,0,0.0,0.0,0.0,,blessé léger,1,0,2RM ≤50cm³,jour,normale,0,départementale,côté,conducteur,casque,homme,1,promenade,26.0,25-35,2024-06-23,6,1,8,0,pointe matin,0.0,0.0,0.0,0 mm
202400030911,203 915 599,155 727 348,A01,2,2,4,1,2021.0,5,8,0,-1,-1, -1,-1,97411,17,8,2024,15:20,1,2,1,1,7," -20,89674000","55,46619000",4,2,2,1,0,1,20,30,6,0,2,20,1,0.0,0,0.0,0.0,0.400000000000004,21.8,blessé léger,1,0,2RM ≤50cm³,jour,normale,0,communale,sans collision,passager,non déterminable,homme,1,promenade,,,2024-08-17,5,1,15,0,après-midi,0.0,0.0,0.3364722366212158,0 mm
202400030911,203 915 600,155 727 348,A01,1,1,4,1,2002.0,5,8,0,-1,-1, -1,-1,97411,17,8,2024,15:20,1,2,1,1,7," -20,89674000","55,46619000",4,2,2,1,0,1,20,30,6,0,2,20,1,0.0,0,0.0,0.0,0.400000000000004,21.8,blessé léger,1,0,2RM ≤50cm³,jour,normale,0,communale,sans collision,conducteur,non déterminable,homme,1,promenade,22.0,18-25,2024-08-17,5,1,15,0,après-midi,0.0,0.0,0.3364722366212158,0 mm
202400030913,203 915 596,155 727 345,A01,1,1,4,1,2000.0,0,8,-1,-1,-1, -1,-1,97411,8,6,2024,18:45,5,2,1,1,6," -20,89749000","55,48496000",4,2,0,1,0,1,50,80,1,0,4,1,3,0.0,0,0.0,0.0,0.0,23.5,blessé léger,1,0,vélo/VAE,nuit éclairage allumé,normale,0,communale,autre/multiple,conducteur,non déterminable,homme,1,inconnu,24.0,18-25,2024-06-08,5,1,18,0,pointe soir,0.0,0.0,0.0,0 mm
202400030915,203 915 587,155 727 341,B01,4,2,1,2,2020.0,0,1,0,-1,-1, -1,-1,97411,29,5,2024,14:20,2,2,1,8,2," -20,88809000","55,44964000",4,2,2,1,0,1,30,7,0,2,1,2,1,0.0,0,0.0,0.0,0.0,25.5,indemne,0,0,voiture,crépuscule,couvert,0,communale,arrière,passager,ceinture,femme,1,inconnu,,,2024-05-29,2,0,14,0,après-midi,0.0,0.0,0.0,0 mm
202400030915,203 915 589,155 727 341,B01,2,2,1,2,1996.0,0,1,0,-1,-1, -1,-1,97411,29,5,2024,14:20,2,2,1,8,2," -20,88809000","55,44964000",4,2,2,1,0,1,30,7,0,2,1,2,1,0.0,0,0.0,0.0,0.0,25.5,indemne,0,0,voiture,crépuscule,couvert,0,communale,arrière,passager,ceinture,femme,1,inconnu,28.0,25-35,2024-05-29,2,0,14,0,après-midi,0.0,0.0,0.0,0 mm
202400030915,203 915 590,155 727 341,B01,5,2,1,1,2019.0,0,1,0,-1,-1, -1,-1,97411,29,5,2024,14:20,2,2,1,8,2," -20,88809000","55,44964000",4,2,2,1,0,1,30,7,0,2,1,2,1,0.0,0,0.0,0.0,0.0,25.5,indemne,0,0,voiture,crépuscule,couvert,0,communale,arrière,passager,ceinture,homme,1,inconnu,5.0,,2024-05-29,2,0,14,0,après-midi,0.0,0.0,0.0,0 mm
202400030915,203 915 591,155 727 341,B01,1,1,1,2,1970.0,0,1,0,-1,-1, -1,-1,97411,29,5,2024,14:20,2,2,1,8,2," -20,88809000","55,44964000",4,2,2,1,0,1,30,7,0,2,1,2,1,0.0,0,0.0,0.0,0.0,25.5,indemne,0,0,voiture,crépuscule,couvert,0,communale,arrière,conducteur,ceinture,femme,1,inconnu,54.0,50-65,2024-05-29,2,0,14,0,après-midi,0.0,0.0,0.0,0 mm
202400030915,203 915 592,155 727 343,A01,3,2,4,2,2016.0,0,1,0,-1,-1, -1,-1,97411,29,5,2024,14:20,2,2,1,8,2," -20,88809000","55,44964000",4,2,2,1,0,1,30,7,0,2,4,1,2,0.0,0,0.0,0.0,0.0,25.5,blessé léger,1,0,voiture,crépuscule,couvert,0,communale,arrière,passager,ceinture,femme,1,inconnu,8.0,<18,2024-05-29,2,0,14,0,après-midi,0.0,0.0,0.0,0 mm
202400030915,203 915 593,155 727 343,A01,1,1,1,1,1989.0,5,1,0,-1,-1, -1,-1,97411,29,5,2024,14:20,2,2,1,8,2," -20,88809000","55,44964000",4,2,2,1,0,1,30,7,0,2,4,1,2,0.0,0,0.0,0.0,0.0,25.5,indemne,0,0,voiture,crépuscule,couvert,0,communale,arrière,conducteur,ceinture,homme,1,promenade,35.0,25-35,2024-05-29,2,0,14,0,après-midi,0.0,0.0,0.0,0 mm
202400030918,203 915 579,155 727 336,B01,1,1,4,2,2001.0,0,1,0,-1,-1, -1,-1,97409,14,3,2024,19:00,5,2,4,1,5," -20,96897944","55,65550849",2,2,2,1,3,1,50,7,0,2,1,1,-1,0.0,0,0.0,0.8,10.900000000000007,24.9,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,nationale,autre/multiple,conducteur,ceinture,femme,1,inconnu,23.0,18-25,2024-03-14,3,0,19,0,pointe soir,0.0,0.5877866649021191,2.476538400117484,0-2 mm
202400030918,203 915 579,155 727 336,B01,1,1,4,2,2001.0,0,1,0,-1,-1, -1,-1,97409,14,3,2024,19:00,5,2,4,1,5," -20,96897944","55,65550849",2,2,2,1,3,1,50,7,0,2,1,1,-1,0.0,0,0.0,0.8,10.900000000000007,24.9,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,nationale,autre/multiple,conducteur,ceinture,femme,1,inconnu,23.0,18-25,2024-03-14,3,0,19,0,pointe soir,0.0,0.5877866649021191,2.476538400117484,0-2 mm
202400030918,203 915 580,155 727 337,A01,2,2,4,1,2001.0,0,1,0,-1,-1, -1,-1,97409,14,3,2024,19:00,5,2,4,1,5," -20,96897944","55,65550849",2,2,2,1,3,1,50,7,0,2,3,15,1,0.0,0,0.0,0.8,10.900000000000007,24.9,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,nationale,autre/multiple,passager,ceinture,homme,1,inconnu,23.0,18-25,2024-03-14,3,0,19,0,pointe soir,0.0,0.5877866649021191,2.476538400117484,0-2 mm
202400030918,203 915 580,155 727 337,A01,2,2,4,1,2001.0,0,1,0,-1,-1, -1,-1,97409,14,3,2024,19:00,5,2,4,1,5," -20,96897944","55,65550849",2,2,2,1,3,1,50,7,0,2,3,15,1,0.0,0,0.0,0.8,10.900000000000007,24.9,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,nationale,autre/multiple,passager,ceinture,homme,1,inconnu,23.0,18-25,2024-03-14,3,0,19,0,pointe soir,0.0,0.5877866649021191,2.476538400117484,0-2 mm
202400030918,203 915 582,155 727 337,A01,1,1,4,2,2004.0,0,1,0,-1,-1, -1,-1,97409,14,3,2024,19:00,5,2,4,1,5," -20,96897944","55,65550849",2,2,2,1,3,1,50,7,0,2,3,15,1,0.0,0,0.0,0.8,10.900000000000007,24.9,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,nationale,autre/multiple,conducteur,ceinture,femme,1,inconnu,20.0,18-25,2024-03-14,3,0,19,0,pointe soir,0.0,0.5877866649021191,2.476538400117484,0-2 mm
202400030918,203 915 582,155 727 337,A01,1,1,4,2,2004.0,0,1,0,-1,-1, -1,-1,97409,14,3,2024,19:00,5,2,4,1,5," -20,96897944","55,65550849",2,2,2,1,3,1,50,7,0,2,3,15,1,0.0,0,0.0,0.8,10.900000000000007,24.9,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,nationale,autre/multiple,conducteur,ceinture,femme,1,inconnu,20.0,18-25,2024-03-14,3,0,19,0,pointe soir,0.0,0.5877866649021191,2.476538400117484,0-2 mm
202400030918,203 915 585,155 727 339,B01,1,1,4,2,2001.0,0,1,0,-1,-1, -1,-1,97409,14,3,2024,19:00,5,2,4,1,5," -20,96897944","55,65550849",2,2,2,1,3,1,50,7,0,2,1,1,1,0.0,0,0.0,0.8,10.900000000000007,24.9,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,nationale,autre/multiple,conducteur,ceinture,femme,1,inconnu,23.0,18-25,2024-03-14,3,0,19,0,pointe soir,0.0,0.5877866649021191,2.476538400117484,0-2 mm
202400030918,203 915 585,155 727 339,B01,1,1,4,2,2001.0,0,1,0,-1,-1, -1,-1,97409,14,3,2024,19:00,5,2,4,1,5," -20,96897944","55,65550849",2,2,2,1,3,1,50,7,0,2,1,1,1,0.0,0,0.0,0.8,10.900000000000007,24.9,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,nationale,autre/multiple,conducteur,ceinture,femme,1,inconnu,23.0,18-25,2024-03-14,3,0,19,0,pointe soir,0.0,0.5877866649021191,2.476538400117484,0-2 mm
202400030921,203 915 572,155 727 331,A01,1,1,1,2,1979.0,0,1,8,-1,-1, -1,-1,97416,9,11,2024,13:40,1,1,1,1,2," -21,31570000","55,44166000",2,1,2,1,0,1,110,7,0,2,4,26,1,0.0,0,0.0,0.0,0.0,28.4,indemne,0,0,voiture,jour,normale,0,nationale,arrière,conducteur,ceinture,femme,0,inconnu,45.0,35-50,2024-11-09,5,1,13,0,déjeuner,0.0,0.0,0.0,0 mm
202400030921,203 915 573,155 727 332,B01,9,2,4,2,2009.0,0,1,8,-1,-1, -1,-1,97416,9,11,2024,13:40,1,1,1,1,2," -21,31570000","55,44166000",2,1,2,1,0,1,110,7,0,2,1,26,1,0.0,0,0.0,0.0,0.0,28.4,blessé léger,1,0,voiture,jour,normale,0,nationale,arrière,passager,ceinture,femme,0,inconnu,15.0,<18,2024-11-09,5,1,13,0,déjeuner,0.0,0.0,0.0,0 mm
202400030921,203 915 575,155 727 332,B01,2,2,4,2,2015.0,0,1,8,-1,-1, -1,-1,97416,9,11,2024,13:40,1,1,1,1,2," -21,31570000","55,44166000",2,1,2,1,0,1,110,7,0,2,1,26,1,0.0,0,0.0,0.0,0.0,28.4,blessé léger,1,0,voiture,jour,normale,0,nationale,arrière,passager,ceinture,femme,0,inconnu,9.0,<18,2024-11-09,5,1,13,0,déjeuner,0.0,0.0,0.0,0 mm
202400030921,203 915 576,155 727 332,B01,1,1,4,2,1994.0,0,1,8,-1,-1, -1,-1,97416,9,11,2024,13:40,1,1,1,1,2," -21,31570000","55,44166000",2,1,2,1,0,1,110,7,0,2,1,26,1,0.0,0,0.0,0.0,0.0,28.4,blessé léger,1,0,voiture,jour,normale,0,nationale,arrière,conducteur,ceinture,femme,0,inconnu,30.0,25-35,2024-11-09,5,1,13,0,déjeuner,0.0,0.0,0.0,0 mm
202400030923,203 915 567,155 727 327,A01,1,1,1,2,1981.0,4,1,8,-1,-1, -1,-1,97416,8,11,2024,16:29,1,2,1,1,3," -21,34067800","55,46632900",4,3,2,1,0,1,50,7,0,2,3,15,1,,0,,,,,indemne,0,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,femme,1,utilisation pro,43.0,35-50,2024-11-08,4,0,16,0,après-midi,,,,
202400030923,203 915 569,155 727 329,B01,1,1,4,1,1980.0,9,2,6,-1,-1, -1,-1,97416,8,11,2024,16:29,1,2,1,1,3," -21,34067800","55,46632900",4,3,2,1,0,1,50,33,0,2,1,26,1,,0,,,,,blessé léger,1,0,2RM >125cm³,jour,normale,0,communale,côté,conducteur,casque,homme,1,autre,44.0,35-50,2024-11-08,4,0,16,0,après-midi,,,,
202400030926,203 915 561,155 727 322,B01,1,1,4,1,2013.0,5,8,0,-1,-1, -1,-1,97407,8,11,2024,16:20,1,1,2,1,3," -20,93564000","55,29461000",4,2,2,1,0,1,50,50,0,2,1,21,3,0.0,0,0.0,0.0,0.0,28.3,blessé léger,1,0,EDP (trottinette),jour,normale,0,communale,côté,conducteur,non déterminable,homme,0,promenade,11.0,<18,2024-11-08,4,0,16,0,après-midi,0.0,0.0,0.0,0 mm
202400030926,203 915 561,155 727 322,B01,1,1,4,1,2013.0,5,8,0,-1,-1, -1,-1,97407,8,11,2024,16:20,1,1,2,1,3," -20,93564000","55,29461000",4,2,2,1,0,1,50,50,0,2,1,21,3,0.0,0,0.0,0.0,0.0,28.3,blessé léger,1,0,EDP (trottinette),jour,normale,0,communale,côté,conducteur,non déterminable,homme,0,promenade,11.0,<18,2024-11-08,4,0,16,0,après-midi,0.0,0.0,0.0,0 mm
202400030926,203 915 563,155 727 322,B01,2,2,3,1,2013.0,5,8,0,-1,-1, -1,-1,97407,8,11,2024,16:20,1,1,2,1,3," -20,93564000","55,29461000",4,2,2,1,0,1,50,50,0,2,1,21,3,0.0,0,0.0,0.0,0.0,28.3,hospitalisé,2,1,EDP (trottinette),jour,normale,0,communale,côté,passager,non déterminable,homme,0,promenade,11.0,<18,2024-11-08,4,0,16,0,après-midi,0.0,0.0,0.0,0 mm
202400030926,203 915 563,155 727 322,B01,2,2,3,1,2013.0,5,8,0,-1,-1, -1,-1,97407,8,11,2024,16:20,1,1,2,1,3," -20,93564000","55,29461000",4,2,2,1,0,1,50,50,0,2,1,21,3,0.0,0,0.0,0.0,0.0,28.3,hospitalisé,2,1,EDP (trottinette),jour,normale,0,communale,côté,passager,non déterminable,homme,0,promenade,11.0,<18,2024-11-08,4,0,16,0,après-midi,0.0,0.0,0.0,0 mm
202400030926,203 915 565,155 727 325,A01,1,1,1,2,1986.0,5,1,8,-1,-1, -1,-1,97407,8,11,2024,16:20,1,1,2,1,3," -20,93564000","55,29461000",4,2,2,1,0,1,50,7,0,9,3,21,1,0.0,0,0.0,0.0,0.0,28.3,indemne,0,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,femme,0,promenade,38.0,35-50,2024-11-08,4,0,16,0,après-midi,0.0,0.0,0.0,0 mm
202400030926,203 915 565,155 727 325,A01,1,1,1,2,1986.0,5,1,8,-1,-1, -1,-1,97407,8,11,2024,16:20,1,1,2,1,3," -20,93564000","55,29461000",4,2,2,1,0,1,50,7,0,9,3,21,1,0.0,0,0.0,0.0,0.0,28.3,indemne,0,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,femme,0,promenade,38.0,35-50,2024-11-08,4,0,16,0,après-midi,0.0,0.0,0.0,0 mm
202400031060,203 915 233,155 727 071,A01,1,1,4,1,1995.0,5,8,0,-1,-1, -1,-1,97409,15,12,2024,12:45,1,2,1,1,3," -20,93300000","55,65116000",3,2,2,1,0,1,30,50,0,2,1,17,3,,0,,,,,blessé léger,1,0,EDP (trottinette),jour,normale,0,départementale,côté,conducteur,non déterminable,homme,1,promenade,29.0,25-35,2024-12-15,6,1,12,0,déjeuner,,,,
202400031060,203 915 234,155 727 072,B01,2,2,1,1,2009.0,0,1,0,-1,-1, -1,-1,97409,15,12,2024,12:45,1,2,1,1,3," -20,93300000","55,65116000",3,2,2,1,0,1,30,7,0,2,3,15,1,,0,,,,,indemne,0,0,voiture,jour,normale,0,départementale,côté,passager,ceinture,homme,1,inconnu,15.0,<18,2024-12-15,6,1,12,0,déjeuner,,,,
202400031060,203 915 235,155 727 072,B01,1,1,1,2,1999.0,3,1,0,-1,-1, -1,-1,97409,15,12,2024,12:45,1,2,1,1,3," -20,93300000","55,65116000",3,2,2,1,0,1,30,7,0,2,3,15,1,,0,,,,,indemne,0,0,voiture,jour,normale,0,départementale,côté,conducteur,ceinture,femme,1,courses,25.0,18-25,2024-12-15,6,1,12,0,déjeuner,,,,
202400031162,203 914 969,155 726 895,A01,1,1,1,1,1969.0,0,1,8,-1,-1, -1,-1,97416,3,3,2024,11:45,1,1,1,2,2," -21,34330000","55,49650000",2,2,2,2,0,1,90,7,0,2,4,1,3,0.0,0,0.0,0.0,0.0,,indemne,0,0,voiture,jour,pluie,1,nationale,arrière,conducteur,ceinture,homme,0,inconnu,55.0,50-65,2024-03-03,6,1,11,0,matin,0.0,0.0,0.0,0 mm
202400031162,203 914 970,155 726 896,B01,1,1,4,2,1971.0,0,1,0,-1,-1, -1,-1,97416,3,3,2024,11:45,1,1,1,2,2," -21,34330000","55,49650000",2,2,2,2,0,1,90,7,0,2,1,1,1,0.0,0,0.0,0.0,0.0,,blessé léger,1,0,voiture,jour,pluie,1,nationale,arrière,conducteur,ceinture,femme,0,inconnu,53.0,50-65,2024-03-03,6,1,11,0,matin,0.0,0.0,0.0,0 mm
202400031163,203 914 967,155 726 893,A01,1,1,1,2,1991.0,0,1,0,-1,-1, -1,-1,97409,2,3,2024,12:15,1,2,1,1,2," -21,00146000","55,59060000",3,-1,2,1,0,1,50,7,0,2,1,2,1,0.0,0,0.0,0.0,0.0,28.2,indemne,0,0,voiture,jour,normale,0,départementale,arrière,conducteur,ceinture,femme,1,inconnu,33.0,25-35,2024-03-02,5,1,12,0,déjeuner,0.0,0.0,0.0,0 mm
202400031163,203 914 968,155 726 894,B01,1,1,4,1,1991.0,0,1,0,-1,-1, -1,-1,97409,2,3,2024,12:15,1,2,1,1,2," -21,00146000","55,59060000",3,-1,2,1,0,1,50,7,0,2,6,15,1,0.0,0,0.0,0.0,0.0,28.2,blessé léger,1,0,voiture,jour,normale,0,départementale,arrière,conducteur,ceinture,homme,1,inconnu,33.0,25-35,2024-03-02,5,1,12,0,déjeuner,0.0,0.0,0.0,0 mm
202400031201,203 914 853,155 726 820,A01,1,1,3,1,1969.0,0,1,-1,-1,0,0,-1,97404,3,2,2024,19:15,3,1,1,1,6," -21,26142100","55,34437900",3,2,2,1,0,1,80,7,0,2,3,1,1,0.0,0,0.0,0.0,0.0,,hospitalisé,2,1,voiture,nuit sans éclairage,normale,0,départementale,autre/multiple,conducteur,ceinture,homme,0,inconnu,55.0,50-65,2024-02-03,5,1,19,0,pointe soir,0.0,0.0,0.0,0 mm
202400031201,203 914 854,155 726 821,B01,1,1,1,1,1978.0,0,1,-1,-1,0,0,-1,97404,3,2,2024,19:15,3,1,1,1,6," -21,26142100","55,34437900",3,2,2,1,0,1,80,10,0,0,6,1,1,0.0,0,0.0,0.0,0.0,,indemne,0,0,utilitaire,nuit sans éclairage,normale,0,départementale,autre/multiple,conducteur,ceinture,homme,0,inconnu,46.0,35-50,2024-02-03,5,1,19,0,pointe soir,0.0,0.0,0.0,0 mm
202400031203,203 914 848,155 726 816,A01,1,1,4,1,1995.0,5,1,-1,-1,0,0,-1,97410,3,3,2024,18:50,3,1,1,2,4," -21,03317200","55,70558700",2,2,2,2,0,1,70,7,0,2,3,1,1,0.0,0,0.0,2.8000000000000003,17.499999999999993,27.8,blessé léger,1,0,voiture,nuit sans éclairage,pluie,1,nationale,autre/multiple,conducteur,ceinture,homme,0,promenade,29.0,25-35,2024-03-03,6,1,18,0,pointe soir,0.0,1.3350010667323402,2.917770732084279,2-10 mm
202400031203,203 914 849,155 726 817,B01,2,2,1,1,1995.0,5,1,-1,-1,0,0,-1,97410,3,3,2024,18:50,3,1,1,2,4," -21,03317200","55,70558700",2,2,2,2,0,1,70,7,0,2,3,17,1,0.0,0,0.0,2.8000000000000003,17.499999999999993,27.8,indemne,0,0,voiture,nuit sans éclairage,pluie,1,nationale,autre/multiple,passager,ceinture,homme,0,promenade,29.0,25-35,2024-03-03,6,1,18,0,pointe soir,0.0,1.3350010667323402,2.917770732084279,2-10 mm
202400031203,203 914 850,155 726 817,B01,1,1,4,2,1987.0,5,1,-1,-1,0,0,-1,97410,3,3,2024,18:50,3,1,1,2,4," -21,03317200","55,70558700",2,2,2,2,0,1,70,7,0,2,3,17,1,0.0,0,0.0,2.8000000000000003,17.499999999999993,27.8,blessé léger,1,0,voiture,nuit sans éclairage,pluie,1,nationale,autre/multiple,conducteur,ceinture,femme,0,promenade,37.0,35-50,2024-03-03,6,1,18,0,pointe soir,0.0,1.3350010667323402,2.917770732084279,2-10 mm
202400031203,203 914 851,155 726 818,C01,1,1,1,2,1989.0,5,1,-1,-1,0,0,-1,97410,3,3,2024,18:50,3,1,1,2,4," -21,03317200","55,70558700",2,2,2,2,0,1,70,7,0,2,4,1,1,0.0,0,0.0,2.8000000000000003,17.499999999999993,27.8,indemne,0,0,voiture,nuit sans éclairage,pluie,1,nationale,autre/multiple,conducteur,ceinture,femme,0,promenade,35.0,25-35,2024-03-03,6,1,18,0,pointe soir,0.0,1.3350010667323402,2.917770732084279,2-10 mm
202400031284,203 914 631,155 726 667,A01,1,1,4,2,1974.0,0,1,0,-1,-1, -1,-1,97407,2,3,2024,04:00,3,1,1,1,7," -20,95329000","55,31574000",2,1,2,1,0,3,110,7,5,0,2,14,1,0.0,0,0.0,0.0,0.0,24.2,blessé léger,1,0,voiture,nuit sans éclairage,normale,0,nationale,sans collision,conducteur,ceinture,femme,0,inconnu,50.0,35-50,2024-03-02,5,1,4,1,nuit/soirée,0.0,0.0,0.0,0 mm
202400031478,203 914 172,155 726 331,A01,1,1,3,2,1967.0,9,0,-1,-1,0,0,-1,97415,5,4,2024,22:20,3,2,1,1,3," -21,02683700","55,22844400",2,1,4,1,1,1,90,7,3,0,5,1,1,,0,,,,,hospitalisé,2,1,voiture,nuit sans éclairage,normale,0,nationale,côté,conducteur,sans équipement,femme,1,autre,57.0,50-65,2024-04-05,4,0,22,1,nuit/soirée,,,,
202400031478,203 914 174,155 726 332,B01,1,1,1,1,1980.0,9,8,-1,-1,0,0,-1,97415,5,4,2024,22:20,3,2,1,1,3," -21,02683700","55,22844400",2,1,4,1,1,1,90,7,0,2,1,0,2,,0,,,,,indemne,0,0,voiture,nuit sans éclairage,normale,0,nationale,côté,conducteur,non déterminable,homme,1,autre,44.0,35-50,2024-04-05,4,0,22,1,nuit/soirée,,,,
202400031641,203 913 759,155 726 045,B01,1,1,3,2,2006.0,2,2,8,-1,-1, -1,-1,97411,9,4,2024,07:35,1,1,3,1,3," -20,91111000","55,49929000",3,-1,2,1,9,1,50,2,0,2,7,17,3,0.0,0,0.0,0.0,0.0,23.7,hospitalisé,2,1,2RM ≤50cm³,jour,normale,0,départementale,côté,conducteur,casque,femme,0,domicile-école,18.0,<18,2024-04-09,1,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400031641,203 913 759,155 726 045,B01,1,1,3,2,2006.0,2,2,8,-1,-1, -1,-1,97411,9,4,2024,07:35,1,1,3,1,3," -20,91111000","55,49929000",3,2,1,1,0,1,30,2,0,2,7,17,3,0.0,0,0.0,0.0,0.0,23.7,hospitalisé,2,1,2RM ≤50cm³,jour,normale,0,départementale,côté,conducteur,casque,femme,0,domicile-école,18.0,<18,2024-04-09,1,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400031641,203 913 762,155 726 048,A01,1,1,1,2,1991.0,4,1,8,-1,-1, -1,-1,97411,9,4,2024,07:35,1,1,3,1,3," -20,91111000","55,49929000",3,-1,2,1,9,1,50,7,0,2,5,15,1,0.0,0,0.0,0.0,0.0,23.7,indemne,0,0,voiture,jour,normale,0,départementale,côté,conducteur,ceinture,femme,0,utilisation pro,33.0,25-35,2024-04-09,1,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400031641,203 913 762,155 726 048,A01,1,1,1,2,1991.0,4,1,8,-1,-1, -1,-1,97411,9,4,2024,07:35,1,1,3,1,3," -20,91111000","55,49929000",3,2,1,1,0,1,30,7,0,2,5,15,1,0.0,0,0.0,0.0,0.0,23.7,indemne,0,0,voiture,jour,normale,0,départementale,côté,conducteur,ceinture,femme,0,utilisation pro,33.0,25-35,2024-04-09,1,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400031645,203 913 750,155 726 036,C01,1,1,1,-1,,-1,-1,-1,-1,-1, -1,-1,97411,8,4,2024,12:30,1,2,2,1,5," -20,88148000","55,44955000",4,2,2,1,0,1,30,7,0,2,0,0,0,0.0,0,0.0,0.0,0.0,25.6,indemne,0,0,voiture,jour,normale,0,communale,autre/multiple,conducteur,inconnu,inconnu,1,inconnu,,,2024-04-08,0,0,12,0,déjeuner,0.0,0.0,0.0,0 mm
